period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,diff_off_from_deg,diff_gain,status,blocker,exit_depth_m,path_km
2.632,0.3800,212.65,0.5,212.63,0.97910,212.63,1.04356,deep,,10.8,1.23
2.632,0.3800,213.15,0.5,213.13,0.97910,213.13,1.00392,deep,,10.8,1.28
2.632,0.3800,213.65,0.5,213.64,0.97910,213.64,0.96526,deep,,10.8,1.36
2.632,0.3800,214.15,0.5,214.15,0.97910,214.15,0.95884,deep,,10.8,3.28
2.632,0.3800,214.65,0.5,214.66,0.97910,214.66,0.98120,deep,,10.8,3.32
2.632,0.3800,215.15,0.5,215.17,0.97910,215.17,0.96042,deep,,10.8,3.40
2.632,0.3800,215.65,0.5,215.67,0.97910,215.67,0.98681,deep,,10.8,3.44
2.632,0.3800,216.15,0.5,216.18,0.97910,216.18,0.99628,deep,,10.9,3.50
2.632,0.3800,216.65,0.5,216.68,0.97910,216.68,0.97698,deep,,10.8,3.70
2.632,0.3800,217.15,0.5,217.19,0.97910,217.19,0.97749,deep,,10.8,3.71
2.632,0.3800,217.65,0.5,217.70,0.97910,217.70,0.95519,deep,,10.8,3.77
2.632,0.3800,218.15,0.5,218.20,0.97910,218.20,0.97969,deep,,10.8,3.80
2.632,0.3800,218.65,0.5,218.71,0.97910,218.71,0.97226,deep,,10.8,3.83
2.632,0.3800,219.15,0.5,219.21,0.97910,219.21,0.96192,deep,,10.8,3.85
2.632,0.3800,219.65,0.5,219.72,0.97910,219.72,0.94423,deep,,10.8,3.86
2.632,0.3800,220.15,0.5,220.22,0.97910,220.22,0.96831,deep,,10.8,3.88
2.632,0.3800,220.65,0.5,220.73,0.97910,220.73,0.95219,deep,,10.8,3.90
2.632,0.3800,221.15,0.5,221.23,0.97910,221.23,0.98198,deep,,10.8,3.90
2.632,0.3800,221.65,0.5,221.73,0.97910,221.73,0.96250,deep,,10.8,3.91
2.632,0.3800,222.15,0.5,222.23,0.97910,222.23,0.95571,deep,,10.8,3.92
2.632,0.3800,222.65,0.5,222.74,0.97910,222.74,1.00248,deep,,10.8,3.93
2.632,0.3800,223.15,0.5,223.24,0.97910,223.24,0.98277,deep,,10.8,3.94
2.632,0.3800,223.65,0.5,223.74,0.97910,223.74,1.01578,deep,,10.8,3.98
2.632,0.3800,224.15,0.5,224.25,0.97910,224.25,0.96852,deep,,10.8,3.98
2.632,0.3800,224.65,0.5,224.75,0.97910,224.75,0.98071,deep,,10.8,4.00
2.632,0.3800,225.15,0.5,225.25,0.97910,225.25,0.96464,deep,,10.8,4.02
2.632,0.3800,225.65,0.5,225.76,0.97910,225.76,0.96794,deep,,10.8,4.06
2.632,0.3800,226.15,0.5,226.27,0.97910,226.27,0.98454,deep,,10.8,4.09
2.632,0.3800,226.65,0.5,226.77,0.97910,226.77,0.96924,deep,,10.8,4.10
2.632,0.3800,227.15,0.5,227.27,0.97910,227.27,0.99462,deep,,10.8,4.11
2.632,0.3800,227.65,0.5,227.77,0.97910,227.77,0.95850,deep,,10.8,4.12
2.632,0.3800,228.15,0.5,228.28,0.97910,228.28,0.96292,deep,,10.8,4.12
2.632,0.3800,228.65,0.5,228.78,0.97910,228.78,0.94718,deep,,10.8,4.14
2.632,0.3800,229.15,0.5,229.29,0.97910,229.29,0.98524,deep,,10.8,4.14
2.632,0.3800,229.65,0.5,229.79,0.97910,229.79,0.94738,deep,,10.8,4.16
2.632,0.3800,230.15,0.5,230.30,0.97910,230.30,0.96977,deep,,10.8,4.16
2.632,0.3800,230.65,0.5,230.80,0.97910,230.80,0.95192,deep,,10.8,4.17
2.632,0.3800,231.15,0.5,231.30,0.97910,231.30,0.95994,deep,,10.9,4.18
2.632,0.3800,231.65,0.5,231.81,0.97910,231.81,0.96813,deep,,10.8,4.19
2.632,0.3800,232.15,0.5,232.32,0.97910,232.32,0.95661,deep,,10.8,4.20
2.632,0.3800,232.65,0.5,232.82,0.97910,232.82,0.97701,deep,,10.8,4.21
2.632,0.3800,233.15,0.5,233.34,0.97910,233.34,0.98067,deep,,10.8,4.22
2.632,0.3800,233.65,0.5,233.84,0.97910,233.84,0.97579,deep,,10.8,4.23
2.632,0.3800,234.15,0.5,234.35,0.97910,234.35,0.96530,deep,,10.9,4.23
2.632,0.3800,234.65,0.5,234.86,0.97910,234.86,0.99200,deep,,10.8,4.21
2.632,0.3800,235.15,0.5,235.34,0.97910,235.34,0.97182,deep,,10.9,4.21
2.632,0.3800,235.65,0.5,235.85,0.97910,235.85,0.97151,deep,,10.8,4.19
2.632,0.3800,236.15,0.5,236.34,0.97910,236.34,0.95055,deep,,10.8,4.17
2.632,0.3800,236.65,0.5,236.86,0.97910,236.86,0.98685,deep,,10.8,4.16
2.632,0.3800,237.15,0.5,237.33,0.97910,237.33,0.96815,deep,,10.9,4.13
2.632,0.3800,237.65,0.5,237.80,0.97910,237.80,0.99196,deep,,10.8,4.13
2.632,0.3800,238.15,0.5,238.29,0.97910,238.29,0.98531,deep,,10.9,4.13
2.632,0.3800,238.65,0.5,238.80,0.97910,238.80,0.99783,deep,,10.9,4.12
2.632,0.3800,239.15,0.5,239.30,0.97910,239.30,0.97262,deep,,10.8,4.12
2.632,0.3800,239.65,0.5,239.80,0.97910,239.80,0.97618,deep,,10.8,4.11
2.632,0.3800,240.15,0.5,240.32,0.97910,240.32,0.97929,deep,,10.8,4.10
2.632,0.3800,240.65,0.5,240.83,0.97910,240.83,0.98213,deep,,10.8,4.10
2.632,0.3800,241.15,0.5,241.35,0.97910,241.35,0.97766,deep,,10.8,4.08
2.632,0.3800,241.65,0.5,241.85,0.97910,241.85,0.98576,deep,,10.8,4.08
2.632,0.3800,242.15,0.5,242.38,0.97910,242.38,0.98498,deep,,10.8,4.07
2.632,0.3800,242.65,0.5,242.89,0.97910,242.89,0.96644,deep,,10.8,4.06
2.632,0.3800,243.15,0.5,243.46,0.97910,243.46,0.95959,deep,,10.9,4.07
2.632,0.3800,243.65,0.5,243.95,0.97910,243.95,0.99286,deep,,10.8,4.05
2.632,0.3800,244.15,0.5,244.49,0.97910,244.49,0.98671,deep,,10.8,4.05
2.632,0.3800,244.65,0.5,245.06,0.97910,245.06,0.98584,deep,,10.9,4.06
2.632,0.3800,245.15,0.5,247.05,0.97910,247.05,0.98147,deep,,10.8,4.06
2.632,0.3800,245.65,0.5,235.66,0.97910,235.66,0.99119,deep,,10.8,4.06
2.632,0.3800,246.15,0.5,247.05,0.97910,247.05,0.97915,deep,,10.9,4.05
2.632,0.3800,246.65,0.5,247.41,0.97910,247.41,0.96710,deep,,10.9,4.03
2.632,0.3800,247.15,0.5,247.08,0.97910,247.08,0.96814,deep,,10.9,4.03
2.632,0.3800,247.65,0.5,247.31,0.97910,247.31,0.95905,deep,,10.8,4.02
2.632,0.3800,248.15,0.5,248.62,0.97910,248.62,0.97926,deep,,10.8,4.00
2.632,0.3800,248.65,0.5,249.24,0.97910,249.24,0.98713,deep,,10.9,3.99
2.632,0.3800,249.15,0.5,249.21,0.97910,249.21,0.97039,deep,,10.8,3.98
2.632,0.3800,249.65,0.5,250.43,0.97910,250.43,0.96872,deep,,10.8,3.97
2.632,0.3800,250.15,0.5,250.76,0.97910,250.76,0.96905,deep,,10.8,3.96
2.632,0.3800,250.65,0.5,252.05,0.97910,252.05,0.98975,deep,,10.9,3.94
2.632,0.3800,251.15,0.5,252.29,0,252.29,0,deep,Point Loma peninsula,10.8,3.92
2.632,0.3800,251.65,0.5,260.26,0,260.26,0,deep,Point Loma peninsula,10.9,3.90
2.632,0.3800,252.15,0.5,250.24,0,250.24,0,deep,Point Loma peninsula,10.8,3.90
2.632,0.3800,252.65,0.5,254.49,0,254.49,0,deep,Point Loma peninsula,10.9,3.89
2.632,0.3800,253.15,0.5,254.09,0,254.09,0,deep,Point Loma peninsula,10.8,3.87
2.632,0.3800,253.65,0.5,257.20,0,257.20,0,deep,Point Loma peninsula,10.9,3.84
2.632,0.3800,254.15,0.5,256.12,0,256.12,0,deep,Point Loma peninsula,10.8,3.83
2.632,0.3800,254.65,0.5,253.33,0,253.33,0,deep,Point Loma peninsula,10.9,3.82
2.632,0.3800,255.15,0.5,257.35,0,257.35,0,deep,Point Loma peninsula,10.9,3.82
2.632,0.3800,255.65,0.5,256.91,0,256.91,0,deep,Point Loma peninsula,11.1,3.82
2.632,0.3800,256.15,0.5,254.35,0,254.35,0,deep,Point Loma peninsula,10.9,3.82
2.632,0.3800,256.65,0.5,257.10,0,257.10,0,deep,Point Loma peninsula,10.9,3.83
2.632,0.3800,257.15,0.5,259.33,0,259.33,0,deep,Point Loma peninsula,10.9,3.84
2.632,0.3800,257.65,0.5,258.81,0,258.81,0,deep,Point Loma peninsula,10.8,3.81
2.632,0.3800,258.15,0.5,87.46,0,252.05,0.00042,land,Point Loma peninsula,0.1,3.54
2.632,0.3800,258.65,0.5,256.11,0,256.11,0,deep,Point Loma peninsula,10.9,3.73
2.632,0.3800,259.15,0.5,262.10,0,262.10,0,deep,Point Loma peninsula,10.9,3.73
2.632,0.3800,259.65,0.5,262.04,0,262.04,0,deep,Point Loma peninsula,10.9,3.72
2.632,0.3800,260.15,0.5,263.28,0,263.28,0,deep,Point Loma peninsula,10.8,3.72
2.632,0.3800,260.65,0.5,252.51,0,252.51,0,deep,Point Loma peninsula,10.9,3.72
2.632,0.3800,261.15,0.5,262.01,0,262.01,0,deep,Point Loma peninsula,10.9,3.74
2.632,0.3800,261.65,0.5,264.94,0,264.94,0,deep,Point Loma peninsula,10.9,3.72
2.632,0.3800,262.15,0.5,263.76,0,263.76,0,deep,Point Loma peninsula,10.9,3.72
2.632,0.3800,262.65,0.5,267.87,0,267.87,0,deep,Point Loma peninsula,11.0,3.73
2.632,0.3800,263.15,0.5,265.33,0,265.33,0,deep,Point Loma peninsula,11.0,3.73
2.632,0.3800,263.65,0.5,270.14,0,270.14,0,deep,Point Loma peninsula,10.9,3.73
2.632,0.3800,264.15,0.5,269.86,0,269.86,0,deep,Point Loma peninsula,11.0,3.73
2.632,0.3800,264.65,0.5,257.50,0,257.50,0,deep,Point Loma peninsula,10.9,3.73
2.632,0.3800,265.15,0.5,270.91,0,270.91,0,deep,Point Loma peninsula,10.9,3.74
2.632,0.3800,265.65,0.5,275.05,0,252.05,0.00032,land,Point Loma peninsula,0.2,3.49
2.632,0.3800,266.15,0.5,282.24,0,282.24,0,deep,Point Loma peninsula,11.0,3.75
2.632,0.3800,266.65,0.5,265.62,0,265.62,0,deep,Point Loma peninsula,10.9,3.74
2.632,0.3800,267.15,0.5,274.31,0,274.31,0,deep,Point Loma peninsula,10.8,3.75
2.632,0.3800,267.65,0.5,266.30,0,266.30,0,deep,Point Loma peninsula,10.8,3.74
2.632,0.3800,268.15,0.5,274.11,0,274.11,0,deep,Point Loma peninsula,11.0,3.76
2.632,0.3800,268.65,0.5,276.80,0,276.80,0,deep,Point Loma peninsula,10.9,3.76
2.632,0.3800,269.15,0.5,273.19,0,273.19,0,deep,Point Loma peninsula,11.1,3.76
2.632,0.3800,269.65,0.5,276.04,0,276.04,0,deep,Point Loma peninsula,11.1,3.77
2.632,0.3800,270.15,0.5,277.43,0,277.43,0,deep,Point Loma peninsula,10.9,3.78
2.632,0.3800,270.65,0.5,267.83,0,267.83,0,deep,Point Loma peninsula,11.0,3.77
2.632,0.3800,271.15,0.5,205.13,0,252.05,0.00024,land,Point Loma peninsula,-0.8,3.48
2.632,0.3800,271.65,0.5,265.19,0,252.05,0.00024,land,Point Loma peninsula,-0.4,3.48
2.632,0.3800,272.15,0.5,269.69,0,252.05,0.00023,land,Point Loma peninsula,0.2,3.48
2.632,0.3800,272.65,0.5,94.17,0,252.05,0.00022,land,Point Loma peninsula,-0.8,3.50
2.632,0.3800,273.15,0.5,306.49,0,252.05,0.00021,land,Point Loma peninsula,0.2,3.49
2.632,0.3800,273.65,0.5,317.72,0,252.05,0.00019,land,Point Loma peninsula,0.2,3.43
2.632,0.3800,274.15,0.5,318.06,0,252.05,0.00019,land,Point Loma peninsula,0.2,3.42
2.632,0.3800,274.65,0.5,313.75,0,252.05,0.00018,land,Point Loma peninsula,0.3,3.38
2.632,0.3800,275.15,0.5,316.99,0,252.05,0.00016,land,Point Loma peninsula,0.3,3.29
2.632,0.3800,275.65,0.5,315.88,0,252.05,0.00015,land,Point Loma peninsula,0.2,3.25
2.632,0.3800,276.15,0.5,319.28,0,252.05,0.00014,land,Point Loma peninsula,0.2,3.19
2.632,0.3800,276.65,0.5,317.48,0,252.05,0.00013,land,Point Loma peninsula,0.2,3.14
2.632,0.3800,277.15,0.5,318.91,0,252.05,0.00012,land,Point Loma peninsula,0.2,3.09
2.632,0.3800,277.65,0.5,322.18,0,252.05,0.00011,land,Point Loma peninsula,0.2,3.04
2.632,0.3800,278.15,0.5,323.27,0,252.05,0.00011,land,Point Loma peninsula,0.2,3.01
2.632,0.3800,278.65,0.5,326.10,0,252.05,0.00010,land,Point Loma peninsula,0.1,2.96
2.632,0.3800,279.15,0.5,323.70,0,252.05,0.00010,land,Point Loma peninsula,0.2,2.91
2.632,0.3800,279.65,0.5,326.16,0,252.05,0.00009,land,Point Loma peninsula,0.2,2.86
2.632,0.3800,280.15,0.5,326.19,0,252.05,0.00008,land,Point Loma peninsula,0.1,2.81
2.632,0.3800,280.65,0.5,329.68,0,252.05,0.00008,land,Point Loma peninsula,0.1,2.76
2.632,0.3800,281.15,0.5,330.98,0,252.05,0.00007,land,Point Loma peninsula,0.2,2.70
2.632,0.3800,281.65,0.5,332.68,0,252.05,0.00007,land,Point Loma peninsula,0.2,2.63
2.632,0.3800,282.15,0.5,333.51,0,252.05,0.00006,land,Point Loma peninsula,0.3,2.55
2.632,0.3800,282.65,0.5,336.51,0,252.05,0.00006,land,Point Loma peninsula,0.2,2.48
2.632,0.3800,283.15,0.5,334.75,0,252.05,0.00005,land,Point Loma peninsula,0.2,2.40
2.632,0.3800,283.65,0.5,335.99,0,252.05,0.00005,land,Point Loma peninsula,0.2,2.32
2.632,0.3800,284.15,0.5,341.09,0,341.09,0,land,Coronado shore or shoal,0.3,2.24
2.632,0.3800,284.65,0.5,338.68,0,338.68,0,land,Coronado shore or shoal,0.3,2.15
2.632,0.3800,285.15,0.5,342.20,0,342.20,0,land,Coronado shore or shoal,0.2,2.08
2.632,0.3800,285.65,0.5,340.26,0,340.26,0,land,Coronado shore or shoal,0.3,2.00
2.632,0.3800,286.15,0.5,346.44,0,346.44,0,land,Coronado shore or shoal,0.2,1.94
2.632,0.3800,286.65,0.5,340.66,0,340.66,0,land,Coronado shore or shoal,0.2,1.88
2.632,0.3800,287.15,0.5,340.73,0,340.73,0,land,Coronado shore or shoal,0.3,1.84
2.632,0.3800,287.65,0.5,339.36,0,339.36,0,land,Coronado shore or shoal,0.2,1.79
2.632,0.3800,288.15,0.5,342.75,0,342.75,0,land,Coronado shore or shoal,0.3,1.74
2.632,0.3800,288.65,0.5,339.62,0,339.62,0,land,Coronado shore or shoal,0.2,1.70
2.632,0.3800,289.15,0.5,340.35,0,340.35,0,land,Coronado shore or shoal,0.3,1.66
2.632,0.3800,289.65,0.5,333.28,0,333.28,0,land,Coronado shore or shoal,0.3,1.60
2.632,0.3800,290.15,0.5,342.70,0,342.70,0,land,Coronado shore or shoal,0.3,1.57
2.632,0.3800,290.65,0.5,342.12,0,342.12,0,land,Coronado shore or shoal,0.3,1.53
2.632,0.3800,291.15,0.5,339.48,0,339.48,0,land,Coronado shore or shoal,0.3,1.50
2.632,0.3800,291.65,0.5,342.96,0,342.96,0,land,Coronado shore or shoal,0.2,1.46
2.632,0.3800,292.15,0.5,345.13,0,345.13,0,land,Coronado shore or shoal,0.2,1.42
2.632,0.3800,292.65,0.5,345.55,0,345.55,0,land,Coronado shore or shoal,0.3,1.38
2.632,0.3800,293.15,0.5,347.03,0,347.03,0,land,Coronado shore or shoal,0.2,1.34
2.632,0.3800,293.65,0.5,344.26,0,344.26,0,land,Coronado shore or shoal,0.3,1.30
2.632,0.3800,294.15,0.5,342.69,0,342.69,0,land,Coronado shore or shoal,0.3,1.27
2.632,0.3800,294.65,0.5,347.19,0,347.19,0,land,Coronado shore or shoal,0.3,1.24
2.632,0.3800,295.15,0.5,342.92,0,342.92,0,land,Coronado shore or shoal,0.3,1.20
2.632,0.3800,295.65,0.5,352.61,0,352.61,0,land,Coronado shore or shoal,0.3,1.16
2.632,0.3800,296.15,0.5,351.37,0,351.37,0,land,Coronado shore or shoal,0.3,1.13
2.632,0.3800,296.65,0.5,350.87,0,350.87,0,land,Coronado shore or shoal,0.2,1.09
2.632,0.3800,297.15,0.5,350.09,0,350.09,0,land,Coronado shore or shoal,0.3,1.05
2.632,0.3800,297.65,0.5,353.25,0,353.25,0,land,Coronado shore or shoal,0.3,1.02
2.632,0.3800,298.15,0.5,356.81,0,356.81,0,land,Coronado shore or shoal,0.3,0.98
2.632,0.3800,298.65,0.5,354.65,0,354.65,0,land,Coronado shore or shoal,0.3,0.94
2.632,0.3800,299.15,0.5,356.05,0,356.05,0,land,Coronado shore or shoal,0.3,0.90
2.632,0.3800,299.65,0.5,357.05,0,357.05,0,land,Coronado shore or shoal,0.3,0.87
2.632,0.3800,300.15,0.5,355.13,0,355.13,0,land,Coronado shore or shoal,0.3,0.84
2.632,0.3800,300.65,0.5,358.80,0,358.80,0,land,Coronado shore or shoal,0.3,0.81
2.632,0.3800,301.15,0.5,0.08,0,0.08,0,land,Coronado shore or shoal,0.3,0.78
2.632,0.3800,301.65,0.5,1.52,0,1.52,0,land,Coronado shore or shoal,0.3,0.76
2.632,0.3800,302.15,0.5,0.58,0,0.58,0,land,Coronado shore or shoal,0.3,0.73
2.632,0.3800,302.65,0.5,0.91,0,0.91,0,land,Coronado shore or shoal,0.2,0.71
2.632,0.3800,303.15,0.5,4.49,0,4.49,0,land,Coronado shore or shoal,0.3,0.68
2.632,0.3800,303.65,0.5,359.52,0,359.52,0,land,Coronado shore or shoal,0.3,0.66
2.564,0.3900,124.15,0.5,64.77,0,64.77,0,land,Coronado shore or shoal,0.3,0.76
2.564,0.3900,124.65,0.5,59.93,0,59.93,0,land,Coronado shore or shoal,0.3,0.78
2.564,0.3900,125.15,0.5,63.73,0,63.73,0,land,Coronado shore or shoal,0.2,0.82
2.564,0.3900,125.65,0.5,62.20,0,62.20,0,land,Coronado shore or shoal,0.3,0.86
2.564,0.3900,126.15,0.5,66.47,0,66.47,0,land,Coronado shore or shoal,0.3,0.90
2.564,0.3900,126.65,0.5,61.02,0,61.02,0,land,Coronado shore or shoal,0.2,0.94
2.564,0.3900,127.15,0.5,66.11,0,66.11,0,land,Coronado shore or shoal,0.3,0.99
2.564,0.3900,127.65,0.5,66.54,0,66.54,0,land,Coronado shore or shoal,0.3,1.06
2.564,0.3900,128.15,0.5,64.64,0,64.64,0,land,Coronado shore or shoal,0.2,1.12
2.564,0.3900,128.65,0.5,59.93,0,59.93,0,land,Coronado shore or shoal,0.2,1.20
2.564,0.3900,129.15,0.5,66.18,0,66.18,0,land,Coronado shore or shoal,0.3,1.25
2.564,0.3900,129.65,0.5,64.17,0,64.17,0,land,Coronado shore or shoal,0.3,1.34
2.564,0.3900,130.15,0.5,64.31,0,64.31,0,land,Coronado shore or shoal,0.3,1.44
2.564,0.3900,130.65,0.5,66.19,0,66.19,0,land,Coronado shore or shoal,0.3,1.56
2.564,0.3900,131.15,0.5,68.38,0,68.38,0,land,Coronado shore or shoal,0.3,1.69
2.564,0.3900,131.65,0.5,62.84,0,62.84,0,land,Coronado shore or shoal,0.2,1.83
2.564,0.3900,132.15,0.5,68.05,0,68.05,0,land,Coronado shore or shoal,0.3,2.00
2.564,0.3900,132.65,0.5,68.76,0,68.76,0,land,Coronado shore or shoal,0.3,2.17
2.564,0.3900,133.15,0.5,70.00,0,70.00,0,land,Coronado shore or shoal,0.2,2.37
2.564,0.3900,133.65,0.5,75.41,0,75.41,0,land,Coronado shore or shoal,0.3,2.58
2.564,0.3900,134.15,0.5,74.63,0,74.63,0,land,Coronado shore or shoal,0.3,2.81
2.564,0.3900,134.65,0.5,75.08,0,75.08,0,land,Coronado shore or shoal,0.3,3.07
2.564,0.3900,135.15,0.5,81.63,0,81.63,0,land,Coronado shore or shoal,0.3,3.31
2.564,0.3900,135.65,0.5,75.94,0,75.94,0,land,Coronado shore or shoal,0.2,3.47
2.564,0.3900,136.15,0.5,76.83,0,76.83,0,land,Coronado shore or shoal,0.3,3.64
2.564,0.3900,136.65,0.5,83.47,0,83.47,0,land,Coronado shore or shoal,0.2,3.84
2.564,0.3900,137.15,0.5,86.62,0,86.62,0,land,Coronado shore or shoal,0.3,4.01
2.564,0.3900,137.65,0.5,84.40,0,84.40,0,land,Coronado shore or shoal,0.3,4.16
2.564,0.3900,138.15,0.5,87.88,0,87.88,0,land,Coronado shore or shoal,0.2,4.33
2.564,0.3900,138.65,0.5,85.42,0,85.42,0,land,Coronado shore or shoal,0.3,4.46
2.564,0.3900,139.15,0.5,81.35,0,81.35,0,land,Coronado shore or shoal,0.2,4.63
2.564,0.3900,139.65,0.5,138.40,0.98324,138.40,0.99513,deep,,10.3,3.39
2.564,0.3900,140.15,0.5,138.96,0.98324,138.96,0.99498,deep,,10.3,2.60
2.564,0.3900,140.65,0.5,139.52,0.98324,139.52,0.98121,deep,,10.3,2.49
2.564,0.3900,141.15,0.5,140.06,0.98324,140.06,0.97804,deep,,10.3,2.30
2.564,0.3900,141.65,0.5,140.61,0.98324,140.61,0.96659,deep,,10.3,2.15
2.564,0.3900,142.15,0.5,141.15,0.98324,141.15,0.99326,deep,,10.3,2.00
2.564,0.3900,142.65,0.5,141.68,0.98324,141.68,0.98549,deep,,10.3,1.85
2.564,0.3900,143.15,0.5,142.21,0.98324,142.21,0.97670,deep,,10.3,1.77
2.564,0.3900,143.65,0.5,142.74,0.98324,142.74,0.99545,deep,,10.3,1.70
2.564,0.3900,144.15,0.5,143.27,0.98324,143.27,0.99565,deep,,10.3,1.66
2.564,0.3900,144.65,0.5,143.81,0.98324,143.81,0.97789,deep,,10.3,1.62
2.564,0.3900,145.15,0.5,144.34,0.98324,144.34,0.98687,deep,,10.3,1.58
2.564,0.3900,145.65,0.5,144.86,0.98324,144.86,0.97106,deep,,10.3,1.56
2.564,0.3900,146.15,0.5,145.39,0.98324,145.39,0.98660,deep,,10.3,1.56
2.564,0.3900,146.65,0.5,145.92,0.98324,145.92,0.98540,deep,,10.3,1.51
2.564,0.3900,147.15,0.5,146.45,0.98324,146.45,0.98840,deep,,10.3,1.46
2.564,0.3900,147.65,0.5,146.98,0.98324,146.98,1.00240,deep,,10.3,1.44
2.564,0.3900,148.15,0.5,147.51,0.98324,147.51,0.97781,deep,,10.3,1.40
2.564,0.3900,148.65,0.5,148.04,0.98324,148.04,0.97678,deep,,10.3,1.39
2.564,0.3900,149.15,0.5,148.56,0.98324,148.56,0.99706,deep,,10.3,1.36
2.564,0.3900,149.65,0.5,149.09,0.98324,149.09,0.98888,deep,,10.3,1.34
2.564,0.3900,150.15,0.5,149.62,0.98324,149.62,1.00373,deep,,10.3,1.30
2.564,0.3900,150.65,0.5,150.14,0.98324,150.14,0.98748,deep,,10.3,1.28
2.564,0.3900,151.15,0.5,150.65,0.98324,150.65,0.98129,deep,,10.3,1.27
2.564,0.3900,151.65,0.5,151.16,0.98324,151.16,0.96580,deep,,10.3,1.26
2.564,0.3900,152.15,0.5,151.67,0.98324,151.67,0.98045,deep,,10.3,1.23
2.564,0.3900,152.65,0.5,152.18,0.98324,152.18,0.98364,deep,,10.3,1.20
2.564,0.3900,153.15,0.5,152.69,0.98324,152.69,0.96658,deep,,10.3,1.18
2.564,0.3900,153.65,0.5,153.21,0.98324,153.21,0.98309,deep,,10.3,1.17
2.564,0.3900,154.15,0.5,153.72,0.98324,153.72,0.98138,deep,,10.3,1.15
2.564,0.3900,154.65,0.5,154.23,0.98324,154.23,0.96631,deep,,10.3,1.14
2.564,0.3900,155.15,0.5,154.73,0.98324,154.73,0.99843,deep,,10.3,1.12
2.564,0.3900,155.65,0.5,155.24,0.98324,155.24,0.97867,deep,,10.3,1.10
2.564,0.3900,156.15,0.5,155.75,0.98324,155.75,0.97843,deep,,10.3,1.06
2.564,0.3900,156.65,0.5,156.25,0.98324,156.25,0.97348,deep,,10.3,1.06
2.564,0.3900,157.15,0.5,156.76,0.98324,156.76,0.99404,deep,,10.3,1.05
2.564,0.3900,157.65,0.5,157.26,0.98324,157.26,0.98071,deep,,10.3,1.04
2.564,0.3900,158.15,0.5,157.77,0.98324,157.77,0.96753,deep,,10.3,1.00
2.564,0.3900,158.65,0.5,158.28,0.98324,158.28,0.98514,deep,,10.3,1.00
2.564,0.3900,159.15,0.5,158.78,0.98324,158.78,0.98526,deep,,10.3,1.00
2.564,0.3900,159.65,0.5,159.29,0.98324,159.29,0.98714,deep,,10.3,0.99
2.564,0.3900,160.15,0.5,159.79,0.98324,159.79,0.98115,deep,,10.3,0.95
2.564,0.3900,160.65,0.5,160.30,0.98324,160.30,0.99457,deep,,10.3,0.94
2.564,0.3900,161.15,0.5,160.81,0.98324,160.81,0.99372,deep,,10.3,0.94
2.564,0.3900,161.65,0.5,161.31,0.98324,161.31,0.97028,deep,,10.3,0.94
2.564,0.3900,162.15,0.5,161.82,0.98324,161.82,0.97190,deep,,10.3,0.92
2.564,0.3900,162.65,0.5,162.32,0.98324,162.32,0.99228,deep,,10.3,0.89
2.564,0.3900,163.15,0.5,162.83,0.98324,162.83,0.98757,deep,,10.3,0.89
2.564,0.3900,163.65,0.5,163.33,0.98324,163.33,0.98131,deep,,10.3,0.89
2.564,0.3900,164.15,0.5,163.84,0.98324,163.84,0.97563,deep,,10.3,0.88
2.564,0.3900,164.65,0.5,164.34,0.98324,164.34,0.96635,deep,,10.3,0.85
2.564,0.3900,165.15,0.5,164.85,0,164.85,0,deep,Baja mainland,10.3,0.84
2.564,0.3900,165.65,0.5,165.35,0,165.35,0,deep,Baja mainland,10.3,0.84
2.564,0.3900,166.15,0.5,165.85,0,165.85,0,deep,Baja mainland,10.3,0.84
2.564,0.3900,166.65,0.5,166.36,0.98324,166.36,0.98770,deep,,10.3,0.82
2.564,0.3900,167.15,0.5,166.86,0.98324,166.86,0.97043,deep,,10.3,0.82
2.564,0.3900,167.65,0.5,167.37,0.98324,167.37,0.97248,deep,,10.3,0.82
2.564,0.3900,168.15,0.5,167.87,0.98324,167.87,0.96850,deep,,10.3,0.80
2.564,0.3900,168.65,0.5,168.38,0.98324,168.38,1.00820,deep,,10.3,0.80
2.564,0.3900,169.15,0.5,168.88,0.98324,168.88,0.98609,deep,,10.3,0.79
2.564,0.3900,169.65,0.5,169.39,0.98324,169.39,0.98843,deep,,10.3,0.79
2.564,0.3900,170.15,0.5,169.90,0.98324,169.90,0.98965,deep,,10.3,0.77
2.564,0.3900,170.65,0.5,170.40,0.98324,170.40,0.95182,deep,,10.3,0.76
2.564,0.3900,171.15,0.5,170.91,0.98324,170.91,0.96001,deep,,10.3,0.76
2.564,0.3900,171.65,0.5,171.41,0.98324,171.41,1.02942,deep,,10.3,0.76
2.564,0.3900,172.15,0.5,171.92,0.98324,171.92,0.96513,deep,,10.3,0.75
2.564,0.3900,172.65,0.5,172.42,0.98324,172.42,0.95534,deep,,10.3,0.74
2.564,0.3900,173.15,0.5,172.92,0.98324,172.92,0.99719,deep,,10.3,0.74
2.564,0.3900,173.65,0.5,173.42,0.98324,173.42,0.98454,deep,,10.3,0.74
2.564,0.3900,174.15,0.5,173.93,0.98324,173.93,0.97516,deep,,10.3,0.72
2.564,0.3900,174.65,0.5,174.43,0.98324,174.43,0.96869,deep,,10.3,0.72
2.564,0.3900,175.15,0.5,174.93,0.98324,174.93,0.99060,deep,,10.3,0.71
