period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,diff_off_from_deg,diff_gain,friction,diff_friction,status,blocker,exit_depth_m,path_km
20.000,0.0500,192.81,0.5,249.76,10.18255,249.76,4.03760,0.73604,0.73604,deep,,632.7,32.43
20.000,0.0500,193.31,0.5,208.46,10.18255,208.46,6.01497,0.73267,0.73267,deep,,636.6,32.69
20.000,0.0500,193.81,0.5,260.91,10.18255,260.91,4.18886,0.73605,0.73605,deep,,631.4,32.55
20.000,0.0500,194.31,0.5,248.97,10.18255,248.97,4.61762,0.73380,0.73380,deep,,625.0,32.29
20.000,0.0500,194.81,0.5,245.01,10.18255,245.01,3.92698,0.73471,0.73471,deep,,629.3,32.34
20.000,0.0500,195.31,0.5,219.69,10.18255,219.69,6.55816,0.73351,0.73351,deep,,633.2,32.10
20.000,0.0500,195.81,0.5,190.57,10.18255,190.57,7.94262,0.73870,0.73870,deep,,634.4,30.75
20.000,0.0500,196.31,0.5,192.39,10.18255,192.39,14.56352,0.76125,0.76125,deep,,626.1,29.88
20.000,0.0500,196.81,0.5,228.02,10.18255,228.02,11.11766,0.76150,0.76150,deep,,630.2,25.95
20.000,0.0500,197.31,0.5,223.11,10.18255,223.11,11.79415,0.76255,0.76255,deep,,627.0,26.18
20.000,0.0500,197.81,0.5,240.68,10.18255,240.68,12.71714,0.76175,0.76175,deep,,626.7,26.45
20.000,0.0500,198.31,0.5,69.23,0,69.23,0,0.45740,0.45740,land,Coronado shore or shoal,-2.9,49.32
20.000,0.0500,198.81,0.5,219.45,10.18255,219.45,8.51243,0.75952,0.75952,deep,,630.1,26.21
20.000,0.0500,199.31,0.5,254.45,10.18255,254.45,10.65274,0.75764,0.75764,deep,,628.2,25.62
20.000,0.0500,199.81,0.5,247.13,10.18255,247.13,11.65632,0.75687,0.75687,deep,,631.6,26.49
20.000,0.0500,200.31,0.5,282.87,10.18255,282.87,4.21461,0.73434,0.73434,deep,,634.4,33.28
20.000,0.0500,200.81,0.5,238.08,10.18255,238.08,12.70928,0.75663,0.75663,deep,,630.3,25.20
20.000,0.0500,201.31,0.5,168.51,10.18255,168.51,11.17463,0.67291,0.67291,grid edge,,118.7,51.72
20.000,0.0500,201.81,0.5,219.53,10.18255,219.53,9.11472,0.74552,0.74552,deep,,627.0,25.62
20.000,0.0500,202.31,0.5,220.50,10.18255,220.50,11.46786,0.74546,0.74546,deep,,625.0,25.88
20.000,0.0500,202.81,0.5,222.12,10.18255,222.12,10.01055,0.74305,0.74305,deep,,632.1,24.91
20.000,0.0500,203.31,0.5,218.62,10.18255,218.62,6.81525,0.65444,0.65444,deep,,649.7,50.95
20.000,0.0500,203.81,0.5,114.85,10.18255,114.85,8.98365,0.67318,0.67318,grid edge,,97.8,51.82
20.000,0.0500,204.31,0.5,90.56,0,90.56,0,0.53208,0.53208,land,Coronado shore or shoal,-0.1,16.18
20.000,0.0500,204.81,0.5,235.67,10.18255,235.67,8.50414,0.74496,0.74496,deep,,624.6,25.04
20.000,0.0500,205.31,0.5,215.02,10.18255,215.02,10.29852,0.74268,0.74268,deep,,630.2,26.44
20.000,0.0500,205.81,0.5,227.89,10.18255,227.89,10.68929,0.74552,0.74552,deep,,624.8,24.83
20.000,0.0500,206.31,0.5,273.00,10.18255,273.00,8.15454,0.74480,0.74480,deep,,624.6,28.03
20.000,0.0500,206.81,0.5,197.11,10.18255,197.11,8.80514,0.71897,0.71897,deep,,639.0,33.64
20.000,0.0500,207.31,0.5,219.02,10.18255,219.02,10.22303,0.74467,0.74467,deep,,631.7,25.93
20.000,0.0500,207.81,0.5,228.92,10.18255,228.92,9.86001,0.74554,0.74554,deep,,625.8,24.92
20.000,0.0500,208.31,0.5,219.54,10.18255,219.54,10.55934,0.74335,0.74335,deep,,630.6,25.90
20.000,0.0500,208.81,0.5,300.07,10.18255,300.07,14.27706,0.73262,0.73262,deep,,625.2,29.12
20.000,0.0500,209.31,0.5,77.36,0,77.36,0,0.42666,0.42666,land,Coronado shore or shoal,-0.0,18.19
20.000,0.0500,209.81,0.5,91.08,0,300.07,1.69511,0.64698,0.73262,land,Point Loma peninsula,-12.5,5.09
20.000,0.0500,210.31,0.5,151.14,0,242.07,2.28339,0.73087,0.73813,land,Point Loma peninsula,-3.9,4.65
20.000,0.0500,210.81,0.5,242.07,10.18255,242.07,12.80907,0.73813,0.73813,deep,,628.5,24.93
20.000,0.0500,211.31,0.5,76.57,0,242.07,0.28455,0.73630,0.73813,land,Point Loma peninsula,0.1,5.87
20.000,0.0500,211.81,0.5,358.98,0,152.60,2.26944,0.74355,0.65890,land,Point Loma peninsula,-1.3,4.68
20.000,0.0500,212.31,0.5,152.60,10.18255,152.60,10.70765,0.65890,0.65890,grid edge,,81.8,51.53
20.000,0.0500,212.81,0.5,220.62,10.18255,220.62,13.82928,0.72053,0.72053,deep,,627.7,24.80
20.000,0.0500,213.31,0.5,97.79,0,220.62,1.40955,0.62814,0.72053,land,Point Loma peninsula,-3.0,5.07
20.000,0.0500,213.81,0.5,271.55,0,220.84,1.56636,0.56064,0.72044,land,Point Loma peninsula,-0.2,5.10
20.000,0.0500,214.31,0.5,220.84,10.18255,220.84,13.54320,0.72044,0.72044,deep,,626.3,24.93
20.000,0.0500,214.81,0.5,89.49,0,220.84,2.20608,0.53463,0.72044,land,Point Loma peninsula,-0.4,5.72
20.000,0.0500,215.31,0.5,97.33,0,220.84,1.90639,0.72424,0.72044,land,Point Loma peninsula,-3.4,4.63
20.000,0.0500,215.81,0.5,164.49,0,220.84,1.89963,0.47133,0.72044,land,Point Loma peninsula,-0.8,5.54
20.000,0.0500,216.31,0.5,14.07,0,220.84,2.08615,0.69578,0.72044,land,Point Loma peninsula,-5.8,4.63
20.000,0.0500,216.81,0.5,304.86,0,220.84,2.13447,0.70093,0.72044,land,Point Loma peninsula,-1.4,4.62
20.000,0.0500,217.31,0.5,122.21,0,220.84,1.95619,0.73210,0.72044,land,Point Loma peninsula,-3.8,4.63
20.000,0.0500,217.81,0.5,3.34,0,220.84,1.96661,0.70083,0.72044,land,Point Loma peninsula,-3.8,4.86
20.000,0.0500,218.31,0.5,14.76,0,220.84,1.91870,0.74092,0.72044,land,Point Loma peninsula,-2.6,4.42
20.000,0.0500,218.81,0.5,132.16,0,220.84,0.03517,0.80065,0.72044,land,Point Loma peninsula,0.2,3.09
20.000,0.0500,219.31,0.5,167.17,0,220.84,0.49224,0.72792,0.72044,land,Point Loma peninsula,-5.5,4.42
20.000,0.0500,219.81,0.5,267.75,0,220.84,2.06272,0.75191,0.72044,land,Point Loma peninsula,-0.6,4.25
20.000,0.0500,220.31,0.5,319.26,0,220.84,1.29422,0.71625,0.72044,land,Point Loma peninsula,-0.9,4.36
20.000,0.0500,220.81,0.5,152.35,0,220.84,0.03231,0.80424,0.72044,land,Point Loma peninsula,-1.1,3.08
20.000,0.0500,221.31,0.5,315.12,0,220.84,1.85189,0.70686,0.72044,land,Point Loma peninsula,-4.0,4.38
20.000,0.0500,221.81,0.5,232.02,0,220.84,0.41332,0.70306,0.72044,land,Point Loma peninsula,-4.0,4.43
20.000,0.0500,222.31,0.5,273.49,0,220.84,0.03163,0.79585,0.72044,land,Point Loma peninsula,0.3,3.00
20.000,0.0500,222.81,0.5,50.73,0,220.84,0.64507,0.72526,0.72044,land,Point Loma peninsula,-4.5,4.18
20.000,0.0500,223.31,0.5,264.47,0,220.84,0.21877,0.69605,0.72044,land,Point Loma peninsula,-1.8,4.52
20.000,0.0500,223.81,0.5,39.73,0,220.84,0.20581,0.67934,0.72044,land,Point Loma peninsula,-6.8,4.54
20.000,0.0500,224.31,0.5,262.82,0,220.84,0.36476,0.71348,0.72044,land,Point Loma peninsula,-0.9,4.33
20.000,0.0500,224.81,0.5,244.22,0,220.84,0.39315,0.72344,0.72044,land,Point Loma peninsula,-0.1,4.20
20.000,0.0500,225.31,0.5,274.96,0,220.84,1.91321,0.68807,0.72044,land,Point Loma peninsula,-4.3,4.22
20.000,0.0500,225.81,0.5,285.07,0,220.84,1.92065,0.72110,0.72044,land,Point Loma peninsula,-1.5,4.20
20.000,0.0500,226.31,0.5,109.00,0,220.84,0.24643,0.68474,0.72044,land,Point Loma peninsula,-2.4,4.42
20.000,0.0500,226.81,0.5,207.08,0,220.84,0.82898,0.71745,0.72044,land,Point Loma peninsula,-3.8,4.15
20.000,0.0500,227.31,0.5,127.80,0,220.84,0.02891,0.75531,0.72044,land,Point Loma peninsula,-0.0,2.89
20.000,0.0500,227.81,0.5,0.65,0,220.84,0.22512,0.67613,0.72044,land,Point Loma peninsula,-6.4,4.19
20.000,0.0500,228.31,0.5,170.46,0,220.84,0.30302,0.68822,0.72044,land,Point Loma peninsula,-1.5,4.16
20.000,0.0500,228.81,0.5,199.79,0,220.84,0.20067,0.68838,0.72044,land,Point Loma peninsula,-1.1,4.22
20.000,0.0500,229.31,0.5,264.21,0,220.84,1.14977,0.69932,0.72044,land,Point Loma peninsula,-0.2,4.11
20.000,0.0500,229.81,0.5,23.19,0,220.84,0.21533,0.65418,0.72044,land,Point Loma peninsula,-6.4,4.17
20.000,0.0500,230.31,0.5,305.73,0,220.84,0.12076,0.64743,0.72044,land,Point Loma peninsula,-0.8,4.19
20.000,0.0500,230.81,0.5,176.80,0,220.84,0.29673,0.67806,0.72044,land,Point Loma peninsula,-1.6,4.12
20.000,0.0500,231.31,0.5,344.43,0,220.84,0.13249,0.63998,0.72044,land,Point Loma peninsula,-0.9,4.06
20.000,0.0500,231.81,0.5,39.99,0,220.84,0.20884,0.64786,0.72044,land,Point Loma peninsula,-7.1,4.10
20.000,0.0500,232.31,0.5,234.04,0,220.84,0.49125,0.69344,0.72044,land,Point Loma peninsula,-3.2,4.04
20.000,0.0500,232.81,0.5,272.75,0,220.84,0.08886,0.65151,0.72044,land,Point Loma peninsula,-0.8,4.35
20.000,0.0500,233.31,0.5,274.93,0,220.84,0.02057,0.73555,0.72044,land,Point Loma peninsula,0.3,2.74
20.000,0.0500,233.81,0.5,326.62,0,220.84,0.11009,0.66271,0.72044,land,Point Loma peninsula,-0.5,3.98
20.000,0.0500,234.31,0.5,309.26,0,309.26,0,0.67190,0.67190,land,Coronado shore or shoal,-0.0,5.67
20.000,0.0500,234.81,0.5,199.78,0,199.78,0,0.59630,0.59630,land,Coronado shore or shoal,-1.5,5.69
20.000,0.0500,235.31,0.5,77.61,0,220.84,0.16820,0.62219,0.72044,land,Point Loma peninsula,-9.3,4.08
20.000,0.0500,235.81,0.5,269.91,0,220.84,0.08175,0.66396,0.72044,land,Point Loma peninsula,-0.7,4.71
20.000,0.0500,236.31,0.5,279.41,0,220.84,0.08820,0.65834,0.72044,land,Point Loma peninsula,0.3,5.02
20.000,0.0500,236.81,0.5,233.22,0,220.84,0.10152,0.56610,0.72044,land,Point Loma peninsula,-2.6,4.05
20.000,0.0500,237.31,0.5,309.22,0,220.84,0.10612,0.61705,0.72044,land,Point Loma peninsula,-0.8,4.04
20.000,0.0500,237.81,0.5,144.64,0,220.84,0.01581,0.70570,0.72044,land,Point Loma peninsula,-0.8,2.69
20.000,0.0500,238.31,0.5,272.86,0,220.84,0.01571,0.71751,0.72044,land,Point Loma peninsula,0.2,2.69
20.000,0.0500,238.81,0.5,271.79,0,220.84,0.01552,0.71403,0.72044,land,Point Loma peninsula,0.1,2.69
20.000,0.0500,239.31,0.5,270.40,0,220.84,0.01662,0.70316,0.72044,land,Point Loma peninsula,0.3,2.69
20.000,0.0500,239.81,0.5,293.02,0,220.84,0.09703,0.60684,0.72044,land,Point Loma peninsula,-0.4,4.01
20.000,0.0500,240.31,0.5,269.73,0,220.84,0.01549,0.71386,0.72044,land,Point Loma peninsula,0.3,2.68
20.000,0.0500,240.81,0.5,105.02,0,220.84,0.01485,0.69070,0.72044,land,Point Loma peninsula,-1.0,2.69
20.000,0.0500,241.31,0.5,270.01,0,220.84,0.01570,0.71506,0.72044,land,Point Loma peninsula,0.1,2.68
20.000,0.0500,241.81,0.5,252.69,0,220.84,0.15928,0.61703,0.72044,land,Point Loma peninsula,-6.0,4.05
20.000,0.0500,242.31,0.5,270.41,0,220.84,0.01489,0.70733,0.72044,land,Point Loma peninsula,-0.2,2.68
20.000,0.0500,242.81,0.5,272.60,0,220.84,0.01490,0.70992,0.72044,land,Point Loma peninsula,0.3,2.68
20.000,0.0500,243.31,0.5,325.19,0,220.84,0.01341,0.65904,0.72044,land,Point Loma peninsula,0.2,2.67
20.000,0.0500,243.81,0.5,329.22,0,220.84,0.01303,0.64768,0.72044,land,Point Loma peninsula,0.2,2.66
20.000,0.0500,244.31,0.5,269.67,0,220.84,0.01550,0.71194,0.72044,land,Point Loma peninsula,-0.0,2.68
20.000,0.0500,244.81,0.5,151.33,0,220.84,0.01468,0.69622,0.72044,land,Point Loma peninsula,-0.8,2.68
20.000,0.0500,245.31,0.5,326.09,0,220.84,0.01259,0.65273,0.72044,land,Point Loma peninsula,0.3,2.61
20.000,0.0500,245.81,0.5,327.08,0,220.84,0.01446,0.68491,0.72044,land,Point Loma peninsula,-0.9,2.67
20.000,0.0500,246.31,0.5,328.15,0,220.84,0.00630,0.74091,0.72044,land,Point Loma peninsula,0.1,2.13
20.000,0.0500,246.81,0.5,329.70,0,220.84,0.00636,0.74268,0.72044,land,Point Loma peninsula,0.1,2.14
20.000,0.0500,247.31,0.5,326.58,0,220.84,0.00636,0.75436,0.72044,land,Point Loma peninsula,0.2,2.13
20.000,0.0500,247.81,0.5,330.09,0,220.84,0.00512,0.77334,0.72044,land,Point Loma peninsula,0.3,1.97
20.000,0.0500,248.31,0.5,354.51,0,354.51,0,0.83116,0.83116,land,Coronado shore or shoal,0.2,1.39
20.000,0.0500,248.81,0.5,355.83,0,355.83,0,0.85245,0.85245,land,Coronado shore or shoal,0.3,1.07
20.000,0.0500,249.31,0.5,348.62,0,348.62,0,0.82878,0.82878,land,Coronado shore or shoal,0.2,0.91
20.000,0.0500,249.81,0.5,352.32,0,352.32,0,0.83881,0.83881,land,Coronado shore or shoal,0.2,0.84
20.000,0.0500,250.31,0.5,350.42,0,350.42,0,0.84517,0.84517,land,Coronado shore or shoal,0.2,0.80
20.000,0.0500,250.81,0.5,355.95,0,355.95,0,0.85023,0.85023,land,Coronado shore or shoal,0.2,0.78
20.000,0.0500,251.31,0.5,356.62,0,356.62,0,0.86539,0.86539,land,Coronado shore or shoal,0.3,0.76
20.000,0.0500,251.81,0.5,356.92,0,356.92,0,0.85386,0.85386,land,Coronado shore or shoal,0.3,0.75
20.000,0.0500,252.31,0.5,346.54,0,346.54,0,0.85927,0.85927,land,Coronado shore or shoal,0.2,0.74
20.000,0.0500,252.81,0.5,341.91,0,341.91,0,0.83805,0.83805,land,Coronado shore or shoal,0.2,0.73
20.000,0.0500,253.31,0.5,352.05,0,352.05,0,0.84835,0.84835,land,Coronado shore or shoal,0.3,0.71
20.000,0.0500,253.81,0.5,353.56,0,353.56,0,0.83515,0.83515,land,Coronado shore or shoal,0.3,0.69
20.000,0.0500,254.31,0.5,354.26,0,354.26,0,0.82431,0.82431,land,Coronado shore or shoal,0.3,0.68
20.000,0.0500,254.81,0.5,353.14,0,353.14,0,0.82828,0.82828,land,Coronado shore or shoal,0.2,0.67
20.000,0.0500,255.31,0.5,354.87,0,354.87,0,0.85343,0.85343,land,Coronado shore or shoal,0.3,0.65
20.000,0.0500,255.81,0.5,348.52,0,348.52,0,0.85476,0.85476,land,Coronado shore or shoal,0.3,0.64
20.000,0.0500,256.31,0.5,348.59,0,348.59,0,0.85889,0.85889,land,Coronado shore or shoal,0.3,0.62
20.000,0.0500,256.81,0.5,347.79,0,347.79,0,0.85142,0.85142,land,Coronado shore or shoal,0.2,0.60
20.000,0.0500,257.31,0.5,348.97,0,348.97,0,0.87844,0.87844,land,Coronado shore or shoal,0.3,0.56
20.000,0.0500,257.81,0.5,349.07,0,349.07,0,0.86887,0.86887,land,Coronado shore or shoal,0.3,0.54
20.000,0.0500,258.31,0.5,351.10,0,351.10,0,0.86845,0.86845,land,Coronado shore or shoal,0.2,0.53
20.000,0.0500,258.81,0.5,352.98,0,352.98,0,0.87534,0.87534,land,Coronado shore or shoal,0.2,0.52
20.000,0.0500,259.31,0.5,350.52,0,350.52,0,0.88703,0.88703,land,Coronado shore or shoal,0.3,0.50
20.000,0.0500,259.81,0.5,354.93,0,354.93,0,0.89153,0.89153,land,Coronado shore or shoal,0.3,0.48
20.000,0.0500,260.31,0.5,351.75,0,351.75,0,0.87576,0.87576,land,Coronado shore or shoal,0.2,0.46
20.000,0.0500,260.81,0.5,355.96,0,355.96,0,0.87376,0.87376,land,Coronado shore or shoal,0.2,0.44
20.000,0.0500,261.31,0.5,354.02,0,354.02,0,0.88898,0.88898,land,Coronado shore or shoal,0.3,0.43
20.000,0.0500,261.81,0.5,357.12,0,357.12,0,0.86818,0.86818,land,Coronado shore or shoal,0.2,0.42
20.000,0.0500,262.31,0.5,356.09,0,356.09,0,0.87625,0.87625,land,Coronado shore or shoal,0.3,0.40
20.000,0.0500,262.81,0.5,353.23,0,353.23,0,0.87345,0.87345,land,Coronado shore or shoal,0.3,0.40
20.000,0.0500,263.31,0.5,353.40,0,353.40,0,0.86638,0.86638,land,Coronado shore or shoal,0.3,0.39
20.000,0.0500,263.81,0.5,354.30,0,354.30,0,0.88735,0.88735,land,Coronado shore or shoal,0.3,0.38
20.000,0.0500,264.31,0.5,355.27,0,355.27,0,0.86162,0.86162,land,Coronado shore or shoal,0.2,0.37
20.000,0.0500,264.81,0.5,352.76,0,352.76,0,0.87694,0.87694,land,Coronado shore or shoal,0.3,0.36
20.000,0.0500,265.31,0.5,351.33,0,351.33,0,0.87128,0.87128,land,Coronado shore or shoal,0.3,0.36
20.000,0.0500,265.81,0.5,351.93,0,351.93,0,0.86582,0.86582,land,Coronado shore or shoal,0.2,0.36
20.000,0.0500,266.31,0.5,353.52,0,353.52,0,0.86257,0.86257,land,Coronado shore or shoal,0.2,0.35
20.000,0.0500,266.81,0.5,354.47,0,354.47,0,0.87454,0.87454,land,Coronado shore or shoal,0.3,0.34
20.000,0.0500,267.31,0.5,355.92,0,355.92,0,0.88597,0.88597,land,Coronado shore or shoal,0.3,0.34
20.000,0.0500,267.81,0.5,357.46,0,357.46,0,0.86783,0.86783,land,Coronado shore or shoal,0.2,0.33
20.000,0.0500,268.31,0.5,356.63,0,356.63,0,0.88318,0.88318,land,Coronado shore or shoal,0.3,0.32
20.000,0.0500,268.81,0.5,354.41,0,354.41,0,0.88075,0.88075,land,Coronado shore or shoal,0.3,0.32
20.000,0.0500,269.31,0.5,352.72,0,352.72,0,0.88275,0.88275,land,Coronado shore or shoal,0.3,0.32
20.000,0.0500,269.81,0.5,353.80,0,353.80,0,0.86098,0.86098,land,Coronado shore or shoal,0.2,0.32
20.000,0.0500,270.31,0.5,353.79,0,353.79,0,0.86573,0.86573,land,Coronado shore or shoal,0.3,0.31
20.000,0.0500,270.81,0.5,354.32,0,354.32,0,0.87040,0.87040,land,Coronado shore or shoal,0.3,0.31
20.000,0.0500,271.31,0.5,354.52,0,354.52,0,0.87506,0.87506,land,Coronado shore or shoal,0.2,0.30
20.000,0.0500,271.81,0.5,354.73,0,354.73,0,0.87820,0.87820,land,Coronado shore or shoal,0.2,0.30
20.000,0.0500,272.31,0.5,354.54,0,354.54,0,0.87952,0.87952,land,Coronado shore or shoal,0.3,0.30
20.000,0.0500,272.81,0.5,353.93,0,353.93,0,0.88248,0.88248,land,Coronado shore or shoal,0.3,0.29
20.000,0.0500,273.31,0.5,353.97,0,353.97,0,0.86309,0.86309,land,Coronado shore or shoal,0.2,0.29
20.000,0.0500,273.81,0.5,352.61,0,352.61,0,0.87482,0.87482,land,Coronado shore or shoal,0.3,0.29
20.000,0.0500,274.31,0.5,352.67,0,352.67,0,0.86033,0.86033,land,Coronado shore or shoal,0.2,0.29
20.000,0.0500,274.81,0.5,351.65,0,351.65,0,0.87622,0.87622,land,Coronado shore or shoal,0.3,0.28
20.000,0.0500,275.31,0.5,352.35,0,352.35,0,0.86509,0.86509,land,Coronado shore or shoal,0.2,0.28
20.000,0.0500,275.81,0.5,351.15,0,351.15,0,0.88027,0.88027,land,Coronado shore or shoal,0.3,0.28
20.000,0.0500,276.31,0.5,352.15,0,352.15,0,0.87021,0.87021,land,Coronado shore or shoal,0.2,0.28
20.000,0.0500,276.81,0.5,350.53,0,350.53,0,0.88380,0.88380,land,Coronado shore or shoal,0.3,0.28
20.000,0.0500,277.31,0.5,352.14,0,352.14,0,0.87343,0.87343,land,Coronado shore or shoal,0.3,0.28
20.000,0.0500,277.81,0.5,354.64,0,354.64,0,0.85772,0.85772,land,Coronado shore or shoal,0.2,0.28
20.000,0.0500,278.31,0.5,353.40,0,353.40,0,0.86681,0.86681,land,Coronado shore or shoal,0.2,0.27
20.000,0.0500,278.81,0.5,353.39,0,353.39,0,0.87472,0.87472,land,Coronado shore or shoal,0.2,0.27
20.000,0.0500,279.31,0.5,352.54,0,352.54,0,0.88650,0.88650,land,Coronado shore or shoal,0.2,0.26
20.000,0.0500,279.81,0.5,351.60,0,351.60,0,0.89670,0.89670,land,Coronado shore or shoal,0.3,0.26
20.000,0.0500,280.31,0.5,352.98,0,352.98,0,0.90476,0.90476,land,Coronado shore or shoal,0.3,0.26
20.000,0.0500,280.81,0.5,357.45,0,357.45,0,0.88812,0.88812,land,Coronado shore or shoal,0.2,0.26
20.000,0.0500,281.31,0.5,358.94,0,358.94,0,0.89582,0.89582,land,Coronado shore or shoal,0.3,0.25
20.000,0.0500,281.81,0.5,359.48,0,359.48,0,0.90092,0.90092,land,Coronado shore or shoal,0.3,0.25
20.000,0.0500,282.31,0.5,0.04,0,0.04,0,0.90554,0.90554,land,Coronado shore or shoal,0.3,0.24
20.000,0.0500,282.81,0.5,1.37,0,1.37,0,0.88547,0.88547,land,Coronado shore or shoal,0.2,0.24
20.000,0.0500,283.31,0.5,0.59,0,0.59,0,0.89353,0.89353,land,Coronado shore or shoal,0.2,0.24
20.000,0.0500,283.81,0.5,0.49,0,0.49,0,0.90043,0.90043,land,Coronado shore or shoal,0.3,0.24
18.182,0.0550,104.31,0.5,30.90,0,30.90,0,0.86481,0.86481,land,Coronado shore or shoal,0.2,0.23
18.182,0.0550,104.81,0.5,31.15,0,31.15,0,0.88165,0.88165,land,Coronado shore or shoal,0.3,0.23
18.182,0.0550,105.31,0.5,29.94,0,29.94,0,0.87688,0.87688,land,Coronado shore or shoal,0.3,0.24
18.182,0.0550,105.81,0.5,30.46,0,30.46,0,0.87126,0.87126,land,Coronado shore or shoal,0.2,0.24
18.182,0.0550,106.31,0.5,34.19,0,34.19,0,0.89000,0.89000,land,Coronado shore or shoal,0.3,0.24
18.182,0.0550,106.81,0.5,35.27,0,35.27,0,0.88280,0.88280,land,Coronado shore or shoal,0.3,0.24
18.182,0.0550,107.31,0.5,35.62,0,35.62,0,0.87615,0.87615,land,Coronado shore or shoal,0.3,0.25
18.182,0.0550,107.81,0.5,35.52,0,35.52,0,0.86764,0.86764,land,Coronado shore or shoal,0.3,0.25
18.182,0.0550,108.31,0.5,35.32,0,35.32,0,0.85919,0.85919,land,Coronado shore or shoal,0.2,0.26
18.182,0.0550,108.81,0.5,34.74,0,34.74,0,0.85024,0.85024,land,Coronado shore or shoal,0.2,0.26
18.182,0.0550,109.31,0.5,36.34,0,36.34,0,0.86649,0.86649,land,Coronado shore or shoal,0.3,0.26
18.182,0.0550,109.81,0.5,34.51,0,34.51,0,0.85189,0.85189,land,Coronado shore or shoal,0.2,0.26
18.182,0.0550,110.31,0.5,34.93,0,34.93,0,0.86455,0.86455,land,Coronado shore or shoal,0.3,0.26
18.182,0.0550,110.81,0.5,34.96,0,34.96,0,0.87618,0.87618,land,Coronado shore or shoal,0.3,0.26
18.182,0.0550,111.31,0.5,32.67,0,32.67,0,0.86566,0.86566,land,Coronado shore or shoal,0.3,0.27
18.182,0.0550,111.81,0.5,30.94,0,30.94,0,0.85508,0.85508,land,Coronado shore or shoal,0.2,0.27
18.182,0.0550,112.31,0.5,31.77,0,31.77,0,0.87258,0.87258,land,Coronado shore or shoal,0.3,0.27
18.182,0.0550,112.81,0.5,31.35,0,31.35,0,0.86259,0.86259,land,Coronado shore or shoal,0.3,0.28
18.182,0.0550,113.31,0.5,31.29,0,31.29,0,0.85053,0.85053,land,Coronado shore or shoal,0.2,0.28
18.182,0.0550,113.81,0.5,33.42,0,33.42,0,0.86458,0.86458,land,Coronado shore or shoal,0.3,0.28
18.182,0.0550,114.31,0.5,33.29,0,33.29,0,0.85257,0.85257,land,Coronado shore or shoal,0.2,0.28
18.182,0.0550,114.81,0.5,35.54,0,35.54,0,0.86849,0.86849,land,Coronado shore or shoal,0.3,0.28
18.182,0.0550,115.31,0.5,35.05,0,35.05,0,0.85917,0.85917,land,Coronado shore or shoal,0.3,0.29
18.182,0.0550,115.81,0.5,36.42,0,36.42,0,0.87070,0.87070,land,Coronado shore or shoal,0.3,0.29
18.182,0.0550,116.31,0.5,34.82,0,34.82,0,0.85887,0.85887,land,Coronado shore or shoal,0.3,0.29
18.182,0.0550,116.81,0.5,35.17,0,35.17,0,0.87167,0.87167,land,Coronado shore or shoal,0.3,0.29
18.182,0.0550,117.31,0.5,33.04,0,33.04,0,0.86260,0.86260,land,Coronado shore or shoal,0.3,0.30
18.182,0.0550,117.81,0.5,31.51,0,31.51,0,0.85276,0.85276,land,Coronado shore or shoal,0.2,0.30
18.182,0.0550,118.31,0.5,32.73,0,32.73,0,0.86930,0.86930,land,Coronado shore or shoal,0.3,0.30
18.182,0.0550,118.81,0.5,33.03,0,33.03,0,0.86042,0.86042,land,Coronado shore or shoal,0.3,0.30
18.182,0.0550,119.31,0.5,34.00,0,34.00,0,0.85007,0.85007,land,Coronado shore or shoal,0.2,0.31
18.182,0.0550,119.81,0.5,35.92,0,35.92,0,0.86540,0.86540,land,Coronado shore or shoal,0.3,0.31
18.182,0.0550,120.31,0.5,34.71,0,34.71,0,0.85436,0.85436,land,Coronado shore or shoal,0.2,0.31
18.182,0.0550,120.81,0.5,34.57,0,34.57,0,0.87218,0.87218,land,Coronado shore or shoal,0.3,0.31
18.182,0.0550,121.31,0.5,32.62,0,32.62,0,0.86276,0.86276,land,Coronado shore or shoal,0.2,0.32
18.182,0.0550,121.81,0.5,31.41,0,31.41,0,0.85766,0.85766,land,Coronado shore or shoal,0.2,0.32
18.182,0.0550,122.31,0.5,31.61,0,31.61,0,0.85515,0.85515,land,Coronado shore or shoal,0.2,0.32
18.182,0.0550,122.81,0.5,32.79,0,32.79,0,0.84968,0.84968,land,Coronado shore or shoal,0.2,0.33
18.182,0.0550,123.31,0.5,36.71,0,36.71,0,0.86817,0.86817,land,Coronado shore or shoal,0.3,0.33
18.182,0.0550,123.81,0.5,37.08,0,37.08,0,0.85962,0.85962,land,Coronado shore or shoal,0.2,0.33
18.182,0.0550,124.31,0.5,36.84,0,36.84,0,0.85122,0.85122,land,Coronado shore or shoal,0.2,0.34
18.182,0.0550,124.81,0.5,35.04,0,35.04,0,0.84553,0.84553,land,Coronado shore or shoal,0.2,0.34
18.182,0.0550,125.31,0.5,34.49,0,34.49,0,0.87036,0.87036,land,Coronado shore or shoal,0.3,0.34
18.182,0.0550,125.81,0.5,31.48,0,31.48,0,0.85316,0.85316,land,Coronado shore or shoal,0.3,0.35
18.182,0.0550,126.31,0.5,33.18,0,33.18,0,0.85879,0.85879,land,Coronado shore or shoal,0.3,0.35
18.182,0.0550,126.81,0.5,35.51,0,35.51,0,0.86364,0.86364,land,Coronado shore or shoal,0.3,0.36
18.182,0.0550,127.31,0.5,36.44,0,36.44,0,0.87227,0.87227,land,Coronado shore or shoal,0.3,0.36
