period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,island_factor,island_geometric,status,blocker,exit_depth_m,path_km
5.263,0.1900,146.65,0.5,62.36,0,1.0000,1,land,Coronado shore or shoal,0.3,0.66
5.263,0.1900,147.15,0.5,61.82,0,1.0000,1,land,Coronado shore or shoal,0.3,0.67
5.263,0.1900,147.65,0.5,59.57,0,1.0000,1,land,Coronado shore or shoal,0.3,0.68
5.263,0.1900,148.15,0.5,57.05,0,1.0000,1,land,Coronado shore or shoal,0.2,0.69
5.263,0.1900,148.65,0.5,56.38,0,1.0000,1,land,Coronado shore or shoal,0.3,0.70
5.263,0.1900,149.15,0.5,58.81,0,1.0000,1,land,Coronado shore or shoal,0.3,0.72
5.263,0.1900,149.65,0.5,60.88,0,1.0000,1,land,Coronado shore or shoal,0.3,0.74
5.263,0.1900,150.15,0.5,58.11,0,1.0000,1,land,Coronado shore or shoal,0.2,0.75
5.263,0.1900,150.65,0.5,58.42,0,1.0000,1,land,Coronado shore or shoal,0.3,0.76
5.263,0.1900,151.15,0.5,58.21,0,1.0000,1,land,Coronado shore or shoal,0.2,0.78
5.263,0.1900,151.65,0.5,57.53,0,1.0000,1,land,Coronado shore or shoal,0.2,0.81
5.263,0.1900,152.15,0.5,53.96,0,1.0000,1,land,Coronado shore or shoal,0.3,0.83
5.263,0.1900,152.65,0.5,60.34,0,1.0000,1,land,Coronado shore or shoal,0.3,0.86
5.263,0.1900,153.15,0.5,64.59,0,1.0000,1,land,Coronado shore or shoal,0.3,0.89
5.263,0.1900,153.65,0.5,57.02,0,1.0000,1,land,Coronado shore or shoal,0.3,0.91
5.263,0.1900,154.15,0.5,59.02,0,1.0000,1,land,Coronado shore or shoal,0.3,0.92
5.263,0.1900,154.65,0.5,63.86,0,1.0000,1,land,Coronado shore or shoal,0.3,0.93
5.263,0.1900,155.15,0.5,58.18,0,1.0000,1,land,Coronado shore or shoal,0.3,0.95
5.263,0.1900,155.65,0.5,59.53,0,1.0000,1,land,Coronado shore or shoal,0.3,0.96
5.263,0.1900,156.15,0.5,60.51,0,1.0000,1,land,Coronado shore or shoal,0.2,0.98
5.263,0.1900,156.65,0.5,60.20,0,1.0000,1,land,Coronado shore or shoal,0.3,0.99
5.263,0.1900,157.15,0.5,59.63,0,1.0000,1,land,Coronado shore or shoal,0.3,1.00
5.263,0.1900,157.65,0.5,54.93,0,1.0000,1,land,Coronado shore or shoal,0.2,1.02
5.263,0.1900,158.15,0.5,60.07,0,1.0000,1,land,Coronado shore or shoal,0.3,1.04
5.263,0.1900,158.65,0.5,63.87,0,1.0000,1,land,Coronado shore or shoal,0.3,1.06
5.263,0.1900,159.15,0.5,60.94,0,1.0000,1,land,Coronado shore or shoal,0.3,1.12
5.263,0.1900,159.65,0.5,57.99,0,1.0000,1,land,Coronado shore or shoal,0.2,1.15
5.263,0.1900,160.15,0.5,60.25,0,1.0000,1,land,Coronado shore or shoal,0.2,1.21
5.263,0.1900,160.65,0.5,60.00,0,1.0000,1,land,Coronado shore or shoal,0.3,1.26
5.263,0.1900,161.15,0.5,59.39,0,1.0000,1,land,Coronado shore or shoal,0.3,1.31
5.263,0.1900,161.65,0.5,56.06,0,1.0000,1,land,Coronado shore or shoal,0.3,1.37
5.263,0.1900,162.15,0.5,61.01,0,1.0000,1,land,Coronado shore or shoal,0.3,1.48
5.263,0.1900,162.65,0.5,59.71,0,1.0000,1,land,Coronado shore or shoal,0.2,1.62
5.263,0.1900,163.15,0.5,71.42,0,1.0000,1,land,Coronado shore or shoal,0.3,1.67
5.263,0.1900,163.65,0.5,68.65,0,1.0000,1,land,Coronado shore or shoal,0.2,1.76
5.263,0.1900,164.15,0.5,58.80,0,1.0000,1,land,Coronado shore or shoal,0.3,1.93
5.263,0.1900,164.65,0.5,61.76,0,1.0000,1,land,Coronado shore or shoal,0.2,2.10
5.263,0.1900,165.15,0.5,72.04,0,1.0000,1,land,Coronado shore or shoal,0.3,2.11
5.263,0.1900,165.65,0.5,67.11,0,1.0000,1,land,Coronado shore or shoal,0.2,2.11
5.263,0.1900,166.15,0.5,65.31,0,1.0000,1,land,Coronado shore or shoal,0.3,2.13
5.263,0.1900,166.65,0.5,74.18,0,1.0000,1,land,Coronado shore or shoal,0.2,2.26
5.263,0.1900,167.15,0.5,62.03,0,1.0000,1,land,Coronado shore or shoal,0.2,2.37
5.263,0.1900,167.65,0.5,71.77,0,1.0000,1,land,Coronado shore or shoal,0.3,2.44
5.263,0.1900,168.15,0.5,70.03,0,1.0000,1,land,Coronado shore or shoal,0.2,2.51
5.263,0.1900,168.65,0.5,73.20,0,1.0000,1,land,Coronado shore or shoal,0.3,3.04
5.263,0.1900,169.15,0.5,71.89,0,1.0000,1,land,Coronado shore or shoal,0.2,3.53
5.263,0.1900,169.65,0.5,63.48,0,1.0000,1,land,Coronado shore or shoal,0.2,3.59
5.263,0.1900,170.15,0.5,65.39,0,1.0000,1,land,Coronado shore or shoal,0.3,3.60
5.263,0.1900,170.65,0.5,75.20,0,1.0000,1,land,Coronado shore or shoal,0.2,4.63
5.263,0.1900,171.15,0.5,75.51,0,1.0000,1,land,Coronado shore or shoal,0.0,4.57
5.263,0.1900,171.65,0.5,74.78,0,1.0000,1,land,Coronado shore or shoal,0.3,4.88
5.263,0.1900,172.15,0.5,71.71,0,1.0000,1,land,Coronado shore or shoal,-0.1,5.64
5.263,0.1900,172.65,0.5,73.97,0,1.0000,1,land,Coronado shore or shoal,0.2,5.32
5.263,0.1900,173.15,0.5,76.95,0,1.0000,1,land,Coronado shore or shoal,0.1,5.62
5.263,0.1900,173.65,0.5,76.63,0,1.0000,1,land,Coronado shore or shoal,-0.1,6.42
5.263,0.1900,174.15,0.5,73.06,0,1.0000,1,land,Coronado shore or shoal,-0.0,6.38
5.263,0.1900,174.65,0.5,81.78,0,1.0000,1,land,Coronado shore or shoal,0.1,6.54
5.263,0.1900,175.15,0.5,83.34,0,1.0000,1,land,Coronado shore or shoal,0.2,7.03
5.263,0.1900,175.65,0.5,89.14,0,1.0000,1,land,Coronado shore or shoal,0.2,7.74
5.263,0.1900,176.15,0.5,87.63,0,1.0000,1,land,Coronado shore or shoal,0.1,7.88
5.263,0.1900,176.65,0.5,94.63,0,1.0000,1,land,Coronado shore or shoal,0.3,9.08
5.263,0.1900,177.15,0.5,70.97,0,1.0000,1,land,Coronado shore or shoal,-0.3,8.95
5.263,0.1900,177.65,0.5,99.15,0,1.0000,1,land,Coronado shore or shoal,0.2,10.24
5.263,0.1900,178.15,0.5,68.04,0,1.0000,1,land,Coronado shore or shoal,-0.3,10.93
5.263,0.1900,178.65,0.5,88.42,0,1.0000,1,land,Coronado shore or shoal,0.0,10.80
5.263,0.1900,179.15,0.5,101.15,0,1.0000,1,land,Coronado shore or shoal,0.1,10.42
5.263,0.1900,179.65,0.5,99.82,0,1.0000,1,land,Coronado shore or shoal,0.1,10.39
5.263,0.1900,180.15,0.5,82.10,0,1.0000,1,land,Coronado shore or shoal,-0.2,11.52
5.263,0.1900,180.65,0.5,90.75,0,1.0000,1,land,Coronado shore or shoal,0.0,11.72
5.263,0.1900,181.15,0.5,89.50,0,1.0000,1,land,Coronado shore or shoal,-0.1,11.93
5.263,0.1900,181.65,0.5,98.71,0,1.0000,1,land,Coronado shore or shoal,0.2,12.23
5.263,0.1900,182.15,0.5,91.37,0,1.0000,1,land,Coronado shore or shoal,-0.0,12.58
5.263,0.1900,182.65,0.5,77.05,0,1.0000,1,land,Coronado shore or shoal,-0.2,13.54
5.263,0.1900,183.15,0.5,78.48,0,1.0000,1,land,Coronado shore or shoal,0.3,13.66
5.263,0.1900,183.65,0.5,78.00,0,1.0000,1,land,Coronado shore or shoal,0.3,13.73
5.263,0.1900,184.15,0.5,78.57,0,1.0000,1,land,Coronado shore or shoal,-0.1,16.41
5.263,0.1900,184.65,0.5,110.58,0,1.0000,1,land,Coronado shore or shoal,0.2,17.20
5.263,0.1900,185.15,0.5,203.01,0,1.0000,1,land,Coronado shore or shoal,-3.0,17.06
5.263,0.1900,185.65,0.5,19.89,0,1.0000,1,land,Coronado shore or shoal,-2.2,17.09
5.263,0.1900,186.15,0.5,321.05,0,1.0000,1,land,Baja mainland,-3.0,22.58
5.263,0.1900,186.65,0.5,160.72,1.13383,0.9489,1,deep,,43.4,42.80
5.263,0.1900,187.15,0.5,164.29,1.13383,1.0275,1,deep,,43.3,44.58
5.263,0.1900,187.65,0.5,173.67,1.13383,1.0133,1,deep,,43.9,43.07
5.263,0.1900,188.15,0.5,168.89,1.13383,0.9628,1,deep,,43.3,38.11
5.263,0.1900,188.65,0.5,172.00,1.13383,1.0696,1,deep,,43.3,43.07
5.263,0.1900,189.15,0.5,168.94,1.13383,0.9794,1,deep,,43.3,38.20
5.263,0.1900,189.65,0.5,170.01,1.13383,0.9168,1,deep,,43.4,42.38
5.263,0.1900,190.15,0.5,170.46,1.13383,1.0936,1,deep,,44.1,43.14
5.263,0.1900,190.65,0.5,169.55,1.13383,0.9876,1,deep,,43.9,43.23
5.263,0.1900,191.15,0.5,174.04,1.13383,1.0420,1,deep,,43.3,29.72
5.263,0.1900,191.65,0.5,174.37,1.13383,1.0096,1,deep,,43.5,29.45
5.263,0.1900,192.15,0.5,175.37,1.13383,0.9883,1,deep,,43.4,29.00
5.263,0.1900,192.65,0.5,176.83,1.13383,1.0781,1,deep,,43.3,28.50
5.263,0.1900,193.15,0.5,179.92,1.13383,0.9993,1,deep,,43.3,27.92
5.263,0.1900,193.65,0.5,180.83,1.13383,0.9676,1,deep,,43.3,27.57
5.263,0.1900,194.15,0.5,183.80,1.13383,1.0690,1,deep,,43.3,25.61
5.263,0.1900,194.65,0.5,184.32,1.13383,1.0270,1,deep,,43.3,24.77
5.263,0.1900,195.15,0.5,184.89,1.13383,0.9285,1,deep,,43.3,23.80
5.263,0.1900,195.65,0.5,185.60,1.13383,0.9627,1,deep,,43.3,22.96
5.263,0.1900,196.15,0.5,186.47,1.13383,1.0527,1,deep,,43.3,21.59
5.263,0.1900,196.65,0.5,187.11,1.13383,1.0423,1,deep,,43.3,20.94
5.263,0.1900,197.15,0.5,188.18,1.13383,0.7833,1,deep,,43.4,20.39
5.263,0.1900,197.65,0.5,189.29,1.13383,1.3847,1,deep,,43.4,19.84
5.263,0.1900,198.15,0.5,190.14,1.13383,0.6634,1,deep,,43.4,19.39
5.263,0.1900,198.65,0.5,190.55,1.13383,0.3071,1,deep,,43.3,19.23
5.263,0.1900,199.15,0.5,191.17,1.13383,0.1863,0,deep,,43.3,18.91
5.263,0.1900,199.65,0.5,192.71,1.13383,0.0595,0,deep,,43.3,18.41
5.263,0.1900,200.15,0.5,193.83,1.13383,0.0340,0,deep,,43.3,18.12
5.263,0.1900,200.65,0.5,194.19,1.13383,0.0326,0,deep,,43.3,18.05
5.263,0.1900,201.15,0.5,196.27,1.13383,0.1514,0,deep,,43.3,17.44
5.263,0.1900,201.65,0.5,196.88,1.13383,0.2995,1,deep,,43.4,17.10
5.263,0.1900,202.15,0.5,197.74,1.13383,0.5771,1,deep,,43.4,16.80
5.263,0.1900,202.65,0.5,197.95,1.13383,0.9829,1,deep,,43.3,16.68
5.263,0.1900,203.15,0.5,198.85,1.13383,1.3422,1,deep,,43.3,15.84
5.263,0.1900,203.65,0.5,200.39,1.13383,0.9697,1,deep,,43.3,14.74
5.263,0.1900,204.15,0.5,200.83,1.13383,1.5829,1,deep,,43.3,14.64
5.263,0.1900,204.65,0.5,201.33,1.13383,1.0857,1,deep,,43.3,14.45
5.263,0.1900,205.15,0.5,201.65,1.13383,1.2052,1,deep,,43.3,14.11
5.263,0.1900,205.65,0.5,201.99,1.13383,0.9708,1,deep,,43.3,13.82
5.263,0.1900,206.15,0.5,203.15,1.13383,0.0913,0,deep,,43.3,13.30
5.263,0.1900,206.65,0.5,203.66,1.13383,0.2007,0,deep,,43.3,13.14
5.263,0.1900,207.15,0.5,203.60,1.13383,0.2029,0,deep,,43.3,13.12
5.263,0.1900,207.65,0.5,204.81,1.13383,0.0996,0,deep,,43.3,12.79
5.263,0.1900,208.15,0.5,204.94,1.13383,0.1206,0,deep,,43.3,12.76
5.263,0.1900,208.65,0.5,204.89,1.13383,0.1255,0,deep,,43.3,12.77
5.263,0.1900,209.15,0.5,205.29,1.13383,0.1271,1,deep,,43.3,12.57
5.263,0.1900,209.65,0.5,207.01,1.13383,1.1958,1,deep,,43.3,12.24
5.263,0.1900,210.15,0.5,207.91,1.13383,0.8578,1,deep,,43.3,11.59
5.263,0.1900,210.65,0.5,208.48,1.13383,0.9747,1,deep,,43.3,11.49
5.263,0.1900,211.15,0.5,210.25,1.13383,1.2372,1,deep,,43.3,11.21
5.263,0.1900,211.65,0.5,211.47,1.13383,1.1391,1,deep,,43.3,10.81
5.263,0.1900,212.15,0.5,212.08,1.13383,1.1001,1,deep,,43.3,10.74
5.263,0.1900,212.65,0.5,212.66,1.13383,1.0208,1,deep,,43.3,10.62
5.263,0.1900,213.15,0.5,214.01,1.13383,0.9267,1,deep,,43.3,10.52
5.263,0.1900,213.65,0.5,214.39,1.13383,1.0082,1,deep,,43.3,10.48
5.263,0.1900,214.15,0.5,216.07,1.13383,1.0615,1,deep,,43.3,10.29
5.263,0.1900,214.65,0.5,217.51,1.13383,1.1176,1,deep,,43.3,10.20
5.263,0.1900,215.15,0.5,218.29,1.13383,0.9393,1,deep,,43.3,10.31
5.263,0.1900,215.65,0.5,219.36,1.13383,0.9607,1,deep,,43.3,10.14
5.263,0.1900,216.15,0.5,220.51,1.13383,0.9573,1,deep,,43.3,9.99
5.263,0.1900,216.65,0.5,221.03,1.13383,1.0340,1,deep,,43.3,9.96
5.263,0.1900,217.15,0.5,222.39,1.13383,1.0785,1,deep,,43.3,9.87
5.263,0.1900,217.65,0.5,224.28,1.13383,0.9436,1,deep,,43.4,9.73
5.263,0.1900,218.15,0.5,224.56,1.13383,0.9864,1,deep,,43.3,9.72
5.263,0.1900,218.65,0.5,224.95,1.13383,1.0366,1,deep,,43.3,9.70
5.263,0.1900,219.15,0.5,226.75,1.13383,1.0184,1,deep,,43.3,9.74
5.263,0.1900,219.65,0.5,226.65,1.13383,0.9671,1,deep,,43.4,9.75
5.263,0.1900,220.15,0.5,226.32,1.13383,1.0189,1,deep,,43.4,9.74
5.263,0.1900,220.65,0.5,227.72,1.13383,1.0285,1,deep,,43.3,9.73
5.263,0.1900,221.15,0.5,228.25,1.13383,1.0277,1,deep,,43.3,9.73
5.263,0.1900,221.65,0.5,228.31,1.13383,0.9388,1,deep,,43.6,9.74
5.263,0.1900,222.15,0.5,229.62,1.13383,0.9721,1,deep,,43.3,9.65
5.263,0.1900,222.65,0.5,229.52,1.13383,0.9634,1,deep,,43.5,9.65
5.263,0.1900,223.15,0.5,231.55,1.13383,0.9626,1,deep,,43.3,9.54
5.263,0.1900,223.65,0.5,232.81,1.13383,1.0090,1,deep,,43.6,9.46
5.263,0.1900,224.15,0.5,232.59,1.13383,1.0458,1,deep,,43.8,9.46
5.263,0.1900,224.65,0.5,234.93,1.13383,0.9562,1,deep,,43.4,9.35
5.263,0.1900,225.15,0.5,234.71,1.13383,0.9641,1,deep,,43.6,9.36
5.263,0.1900,225.65,0.5,234.73,1.13383,0.9560,1,deep,,43.5,9.36
5.263,0.1900,226.15,0.5,234.43,1.13383,1.0264,1,deep,,43.5,9.36
5.263,0.1900,226.65,0.5,237.39,1.13383,1.0283,1,deep,,43.7,9.22
5.263,0.1900,227.15,0.5,237.99,1.13383,0.9817,1,deep,,43.3,9.16
5.263,0.1900,227.65,0.5,238.38,1.13383,1.0565,1,deep,,43.3,9.13
5.263,0.1900,228.15,0.5,241.36,1.13383,0.9899,1,deep,,43.3,8.98
5.263,0.1900,228.65,0.5,240.96,1.13383,0.9996,1,deep,,43.3,8.96
5.263,0.1900,229.15,0.5,244.16,1.13383,1.0503,1,deep,,43.4,8.92
5.263,0.1900,229.65,0.5,243.58,1.13383,0.9870,1,deep,,43.3,8.91
5.263,0.1900,230.15,0.5,243.26,1.13383,0.9651,1,deep,,43.3,8.91
5.263,0.1900,230.65,0.5,254.29,1.13383,1.0116,1,deep,,43.3,8.96
5.263,0.1900,231.15,0.5,249.25,1.13383,1.0105,1,deep,,43.5,8.92
5.263,0.1900,231.65,0.5,247.81,1.13383,1.0208,1,deep,,43.5,8.92
5.263,0.1900,232.15,0.5,246.97,1.13383,1.0105,1,deep,,43.3,8.91
5.263,0.1900,232.65,0.5,251.22,1.13383,0.9987,1,deep,,43.6,8.90
5.263,0.1900,233.15,0.5,254.98,1.13383,1.0166,1,deep,,43.8,8.95
5.263,0.1900,233.65,0.5,253.21,1.13383,1.0049,1,deep,,44.1,8.97
5.263,0.1900,234.15,0.5,259.11,1.13383,0.9797,1,deep,,43.5,8.95
5.263,0.1900,234.65,0.5,255.34,1.13383,0.9782,1,deep,,43.5,8.92
5.263,0.1900,235.15,0.5,255.38,1.13383,1.0276,1,deep,,43.3,8.90
5.263,0.1900,235.65,0.5,259.11,1.13383,1.0263,1,deep,,43.5,8.95
5.263,0.1900,236.15,0.5,244.46,1.13383,1.0176,1,deep,,43.4,8.90
5.263,0.1900,236.65,0.5,254.06,1.13383,1.0134,1,deep,,43.5,8.90
5.263,0.1900,237.15,0.5,254.02,1.13383,0.9891,1,deep,,43.5,8.89
5.263,0.1900,237.65,0.5,253.77,1.13383,1.0053,1,deep,,43.3,8.88
5.263,0.1900,238.15,0.5,254.50,1.13383,1.0085,1,deep,,43.3,8.88
5.263,0.1900,238.65,0.5,254.80,1.13383,1.0237,1,deep,,43.5,8.89
5.263,0.1900,239.15,0.5,256.22,1.13383,0.9986,1,deep,,43.4,8.88
5.263,0.1900,239.65,0.5,257.62,1.13383,1.0019,1,deep,,43.3,8.88
5.263,0.1900,240.15,0.5,256.86,1.13383,1.0055,1,deep,,43.4,8.88
5.263,0.1900,240.65,0.5,264.36,1.13383,0.9912,1,deep,,43.6,9.00
5.263,0.1900,241.15,0.5,266.34,1.13383,0.9887,1,deep,,43.9,9.00
5.263,0.1900,241.65,0.5,268.95,1.13383,1.0117,1,deep,,43.4,9.00
5.263,0.1900,242.15,0.5,278.07,1.13383,1.0193,1,deep,,43.4,9.07
5.263,0.1900,242.65,0.5,287.25,1.13383,0.9822,1,deep,,43.7,9.25
5.263,0.1900,243.15,0.5,286.13,1.13383,1.0187,1,deep,,43.3,9.22
5.263,0.1900,243.65,0.5,280.69,1.13383,1.0134,1,deep,,43.3,9.07
5.263,0.1900,244.15,0.5,279.30,1.13383,1.0015,1,deep,,43.7,9.06
5.263,0.1900,244.65,0.5,289.62,1.13383,1.0085,1,deep,,43.5,9.36
5.263,0.1900,245.15,0.5,309.19,1.13383,0.9989,1,deep,,43.4,10.18
5.263,0.1900,245.65,0.5,36.46,0,1.0000,1,land,Point Loma peninsula,0.2,6.89
5.263,0.1900,246.15,0.5,122.01,0,1.0000,1,land,Point Loma peninsula,-0.3,10.46
5.263,0.1900,246.65,0.5,26.52,0,1.0000,1,land,Point Loma peninsula,0.3,6.98
5.263,0.1900,247.15,0.5,70.68,0,1.0000,1,land,Point Loma peninsula,-0.3,7.18
5.263,0.1900,247.65,0.5,152.56,0,1.0000,1,land,Point Loma peninsula,-1.1,6.41
5.263,0.1900,248.15,0.5,192.33,0,1.0000,1,land,Point Loma peninsula,-0.6,6.92
5.263,0.1900,248.65,0.5,354.50,0,1.0000,1,land,Point Loma peninsula,-1.5,6.25
5.263,0.1900,249.15,0.5,290.73,0,1.0000,1,land,Point Loma peninsula,-0.3,5.86
5.263,0.1900,249.65,0.5,52.65,0,1.0000,1,land,Point Loma peninsula,-1.5,5.80
5.263,0.1900,250.15,0.5,310.11,0,1.0000,1,land,Point Loma peninsula,0.3,5.84
5.263,0.1900,250.65,0.5,312.01,0,1.0000,1,land,Point Loma peninsula,-0.2,5.83
5.263,0.1900,251.15,0.5,140.60,0,1.0000,1,land,Point Loma peninsula,-4.8,5.77
5.263,0.1900,251.65,0.5,304.90,0,1.0000,1,land,Point Loma peninsula,-0.2,5.76
5.263,0.1900,252.15,0.5,323.84,0,1.0000,1,land,Point Loma peninsula,-0.7,5.76
5.263,0.1900,252.65,0.5,22.89,0,1.0000,1,land,Point Loma peninsula,-4.5,5.69
5.263,0.1900,253.15,0.5,274.81,0,1.0000,1,land,Point Loma peninsula,-0.1,5.66
5.263,0.1900,253.65,0.5,123.71,0,1.0000,1,land,Point Loma peninsula,-1.7,5.67
5.263,0.1900,254.15,0.5,313.38,0,1.0000,1,land,Point Loma peninsula,-0.1,5.73
5.263,0.1900,254.65,0.5,215.98,1.13383,1.0413,1,deep,,43.5,10.13
5.263,0.1900,255.15,0.5,258.55,0,1.0000,1,land,Point Loma peninsula,-2.0,5.72
5.263,0.1900,255.65,0.5,350.60,0,1.0000,1,land,Point Loma peninsula,-3.2,5.72
5.263,0.1900,256.15,0.5,305.08,0,1.0000,1,land,Point Loma peninsula,-2.0,6.09
5.263,0.1900,256.65,0.5,313.61,0,1.0000,1,land,Point Loma peninsula,-0.0,6.07
5.263,0.1900,257.15,0.5,273.25,0,1.0000,1,land,Point Loma peninsula,-0.2,5.85
5.263,0.1900,257.65,0.5,254.69,0,1.0000,1,land,Point Loma peninsula,-0.3,5.73
5.263,0.1900,258.15,0.5,68.74,0,1.0000,1,land,Point Loma peninsula,-1.6,6.01
5.263,0.1900,258.65,0.5,336.59,0,1.0000,1,land,Point Loma peninsula,-0.6,5.94
5.263,0.1900,259.15,0.5,106.23,0,1.0000,1,land,Point Loma peninsula,-2.2,5.96
5.263,0.1900,259.65,0.5,312.06,0,1.0000,1,land,Point Loma peninsula,-0.4,5.85
5.263,0.1900,260.15,0.5,311.31,0,1.0000,1,land,Point Loma peninsula,0.0,5.87
5.263,0.1900,260.65,0.5,306.35,0,1.0000,1,land,Coronado shore or shoal,-0.4,7.39
5.263,0.1900,261.15,0.5,283.81,0,1.0000,1,land,Point Loma peninsula,0.1,4.52
5.263,0.1900,261.65,0.5,311.80,0,1.0000,1,land,Point Loma peninsula,0.2,5.67
5.263,0.1900,262.15,0.5,50.97,0,1.0000,1,land,Point Loma peninsula,0.1,5.42
5.263,0.1900,262.65,0.5,259.77,0,1.0000,1,land,Point Loma peninsula,-0.5,5.36
5.263,0.1900,263.15,0.5,256.27,0,1.0000,1,land,Point Loma peninsula,-0.5,4.59
5.263,0.1900,263.65,0.5,33.01,0,1.0000,1,land,Point Loma peninsula,0.2,5.10
5.263,0.1900,264.15,0.5,49.72,0,1.0000,1,land,Point Loma peninsula,-0.2,4.60
5.263,0.1900,264.65,0.5,256.92,0,1.0000,1,land,Point Loma peninsula,-0.9,4.60
5.263,0.1900,265.15,0.5,258.86,0,1.0000,1,land,Point Loma peninsula,-0.5,4.57
5.263,0.1900,265.65,0.5,214.34,0,1.0000,1,land,Point Loma peninsula,-0.7,4.60
5.263,0.1900,266.15,0.5,324.59,0,1.0000,1,land,Point Loma peninsula,0.2,4.46
5.263,0.1900,266.65,0.5,322.80,0,1.0000,1,land,Point Loma peninsula,0.3,4.46
5.263,0.1900,267.15,0.5,325.31,0,1.0000,1,land,Point Loma peninsula,0.2,4.34
5.263,0.1900,267.65,0.5,324.74,0,1.0000,1,land,Point Loma peninsula,0.1,4.25
5.263,0.1900,268.15,0.5,328.21,0,1.0000,1,land,Point Loma peninsula,0.2,4.19
5.263,0.1900,268.65,0.5,324.43,0,1.0000,1,land,Point Loma peninsula,0.3,4.20
5.263,0.1900,269.15,0.5,328.56,0,1.0000,1,land,Point Loma peninsula,0.2,4.15
5.263,0.1900,269.65,0.5,330.25,0,1.0000,1,land,Point Loma peninsula,0.2,4.11
5.263,0.1900,270.15,0.5,333.80,0,1.0000,1,land,Point Loma peninsula,0.2,3.98
5.263,0.1900,270.65,0.5,336.35,0,1.0000,1,land,Point Loma peninsula,0.2,3.90
5.263,0.1900,271.15,0.5,340.97,0,1.0000,1,land,Point Loma peninsula,0.3,3.82
5.263,0.1900,271.65,0.5,346.06,0,1.0000,1,land,Point Loma peninsula,0.2,3.66
5.263,0.1900,272.15,0.5,347.00,0,1.0000,1,land,Point Loma peninsula,0.3,3.59
5.263,0.1900,272.65,0.5,350.79,0,1.0000,1,land,Coronado shore or shoal,0.2,3.32
5.263,0.1900,273.15,0.5,347.24,0,1.0000,1,land,Coronado shore or shoal,0.3,3.08
5.263,0.1900,273.65,0.5,348.26,0,1.0000,1,land,Coronado shore or shoal,0.3,2.90
5.263,0.1900,274.15,0.5,354.30,0,1.0000,1,land,Coronado shore or shoal,0.3,2.83
5.263,0.1900,274.65,0.5,347.91,0,1.0000,1,land,Coronado shore or shoal,0.3,2.80
5.263,0.1900,275.15,0.5,355.16,0,1.0000,1,land,Coronado shore or shoal,0.3,2.82
5.263,0.1900,275.65,0.5,355.82,0,1.0000,1,land,Coronado shore or shoal,0.2,2.72
5.263,0.1900,276.15,0.5,354.09,0,1.0000,1,land,Coronado shore or shoal,0.3,2.60
5.263,0.1900,276.65,0.5,7.57,0,1.0000,1,land,Coronado shore or shoal,0.2,2.37
5.263,0.1900,277.15,0.5,7.14,0,1.0000,1,land,Coronado shore or shoal,0.2,2.24
5.263,0.1900,277.65,0.5,9.93,0,1.0000,1,land,Coronado shore or shoal,0.3,2.15
5.263,0.1900,278.15,0.5,6.36,0,1.0000,1,land,Coronado shore or shoal,0.3,2.14
5.263,0.1900,278.65,0.5,13.80,0,1.0000,1,land,Coronado shore or shoal,0.2,1.97
5.263,0.1900,279.15,0.5,15.57,0,1.0000,1,land,Coronado shore or shoal,0.2,1.83
5.263,0.1900,279.65,0.5,15.05,0,1.0000,1,land,Coronado shore or shoal,0.3,1.83
5.263,0.1900,280.15,0.5,15.12,0,1.0000,1,land,Coronado shore or shoal,0.3,1.76
5.263,0.1900,280.65,0.5,19.96,0,1.0000,1,land,Coronado shore or shoal,0.2,1.64
5.263,0.1900,281.15,0.5,16.11,0,1.0000,1,land,Coronado shore or shoal,0.3,1.60
5.263,0.1900,281.65,0.5,20.18,0,1.0000,1,land,Coronado shore or shoal,0.2,1.58
5.263,0.1900,282.15,0.5,19.28,0,1.0000,1,land,Coronado shore or shoal,0.3,1.47
5.263,0.1900,282.65,0.5,19.98,0,1.0000,1,land,Coronado shore or shoal,0.3,1.44
5.263,0.1900,283.15,0.5,24.72,0,1.0000,1,land,Coronado shore or shoal,0.3,1.40
5.263,0.1900,283.65,0.5,26.65,0,1.0000,1,land,Coronado shore or shoal,0.2,1.35
5.263,0.1900,284.15,0.5,35.40,0,1.0000,1,land,Coronado shore or shoal,0.2,1.32
5.263,0.1900,284.65,0.5,29.19,0,1.0000,1,land,Coronado shore or shoal,0.2,1.26
5.263,0.1900,285.15,0.5,24.66,0,1.0000,1,land,Coronado shore or shoal,0.3,1.19
5.263,0.1900,285.65,0.5,23.38,0,1.0000,1,land,Coronado shore or shoal,0.2,1.14
5.263,0.1900,286.15,0.5,25.16,0,1.0000,1,land,Coronado shore or shoal,0.2,1.09
5.263,0.1900,286.65,0.5,20.24,0,1.0000,1,land,Coronado shore or shoal,0.3,1.07
5.263,0.1900,287.15,0.5,24.81,0,1.0000,1,land,Coronado shore or shoal,0.2,1.03
5.263,0.1900,287.65,0.5,23.41,0,1.0000,1,land,Coronado shore or shoal,0.2,1.01
5.263,0.1900,288.15,0.5,21.45,0,1.0000,1,land,Coronado shore or shoal,0.3,0.99
5.263,0.1900,288.65,0.5,23.09,0,1.0000,1,land,Coronado shore or shoal,0.3,0.96
5.263,0.1900,289.15,0.5,25.55,0,1.0000,1,land,Coronado shore or shoal,0.2,0.92
5.263,0.1900,289.65,0.5,28.83,0,1.0000,1,land,Coronado shore or shoal,0.2,0.88
